CurveX,CurveY,Midline1X,Midline1Y,Midline2X,Midline2Y,DistanceAlongMidline,Frame,AbsX,AbsY,MidlineSlope 
49.445818,-1.095181,547.000000,549.000000,621.000000,541.000000,49.445818,56.000000,596.159380,544.749688,-0.108108 
51.918109,-0.931312,547.000000,549.000000,621.000000,541.000000,51.918109,56.000000,598.617349,544.318544,-0.108108 
54.390399,-0.785953,547.000000,549.000000,621.000000,541.000000,54.390399,56.000000,601.075318,543.905910,-0.108108 
56.862690,-0.575479,547.000000,549.000000,621.000000,541.000000,56.862690,56.000000,603.533288,543.428162,-0.108108 
59.334981,-0.363512,547.000000,549.000000,621.000000,541.000000,59.334981,56.000000,605.991257,542.948919,-0.108108 
61.807272,-0.281609,547.000000,549.000000,621.000000,541.000000,61.807272,56.000000,608.449226,542.599742,-0.108108 
64.279563,-0.421702,547.000000,549.000000,621.000000,541.000000,64.279563,56.000000,610.907195,542.472560,-0.108108 
66.751854,-0.631789,547.000000,549.000000,621.000000,541.000000,66.751854,56.000000,613.365164,542.415372,-0.108108 
69.224145,-0.954008,547.000000,549.000000,621.000000,541.000000,69.224145,56.000000,615.823133,542.470316,-0.108108 
71.696436,-1.389621,547.000000,549.000000,621.000000,541.000000,71.696436,56.000000,618.281102,542.638655,-0.108108 
74.168727,-1.934809,547.000000,549.000000,621.000000,541.000000,74.168727,56.000000,620.739071,542.916568,-0.108108 
0.000000,0.491127,542.000000,548.000000,617.000000,542.000000,0.000000,59.000000,542.000000,547.508873,-0.080000 
2.505549,-0.140413,542.000000,548.000000,617.000000,542.000000,2.505549,59.000000,544.497570,547.939969,-0.080000 
5.011099,-0.561048,542.000000,548.000000,617.000000,542.000000,5.011099,59.000000,546.995140,548.160160,-0.080000 
7.516648,-0.770132,542.000000,548.000000,617.000000,542.000000,7.516648,59.000000,549.492710,548.168800,-0.080000 
10.022198,-0.780982,542.000000,548.000000,617.000000,542.000000,10.022198,59.000000,551.990280,547.979206,-0.080000 
12.527747,-0.577984,542.000000,548.000000,617.000000,542.000000,12.527747,59.000000,554.487850,547.575764,-0.080000 
15.033296,-0.125265,542.000000,548.000000,617.000000,542.000000,15.033296,59.000000,556.985420,546.922601,-0.080000 
17.538846,0.187990,542.000000,548.000000,617.000000,542.000000,17.538846,59.000000,559.482989,546.408902,-0.080000 
20.044395,0.148513,542.000000,548.000000,617.000000,542.000000,20.044395,59.000000,561.980559,546.247936,-0.080000 
22.549945,-0.228220,542.000000,548.000000,617.000000,542.000000,22.549945,59.000000,564.478129,546.424224,-0.080000 
25.055494,-0.975638,542.000000,548.000000,617.000000,542.000000,25.055494,59.000000,566.975699,546.971199,-0.080000 
27.561043,-1.702513,542.000000,548.000000,617.000000,542.000000,27.561043,59.000000,569.473269,547.497629,-0.080000 
30.066593,-2.035795,542.000000,548.000000,617.000000,542.000000,30.066593,59.000000,571.970839,547.630467,-0.080000 
32.572142,-2.105902,542.000000,548.000000,617.000000,542.000000,32.572142,59.000000,574.468409,547.500130,-0.080000 
35.077692,-2.078016,542.000000,548.000000,617.000000,542.000000,35.077692,59.000000,576.965979,547.271800,-0.080000 
37.583241,-2.083569,542.000000,548.000000,617.000000,542.000000,37.583241,59.000000,579.463549,547.076910,-0.080000 
40.088790,-2.269110,542.000000,548.000000,617.000000,542.000000,40.088790,59.000000,581.961119,547.062007,-0.080000 
42.594340,-2.481369,542.000000,548.000000,617.000000,542.000000,42.594340,59.000000,584.458689,547.073822,-0.080000 
45.099889,-2.584999,542.000000,548.000000,617.000000,542.000000,45.099889,59.000000,586.956259,546.977008,-0.080000 
47.605439,-2.558632,542.000000,548.000000,617.000000,542.000000,47.605439,59.000000,589.453828,546.750197,-0.080000 
50.110988,-2.418520,542.000000,548.000000,617.000000,542.000000,50.110988,59.000000,591.951398,546.409641,-0.080000 
52.616537,-2.373440,542.000000,548.000000,617.000000,542.000000,52.616537,59.000000,594.448968,546.164117,-0.080000 
55.122087,-2.346092,542.000000,548.000000,617.000000,542.000000,55.122087,59.000000,596.946538,545.936325,-0.080000 
57.627636,-2.144836,542.000000,548.000000,617.000000,542.000000,57.627636,59.000000,599.444108,545.534625,-0.080000 
60.133186,-1.865596,542.000000,548.000000,617.000000,542.000000,60.133186,59.000000,601.941678,545.054942,-0.080000 
62.638735,-1.626829,542.000000,548.000000,617.000000,542.000000,62.638735,59.000000,604.439248,544.615731,-0.080000 
65.144284,-1.606669,542.000000,548.000000,617.000000,542.000000,65.144284,59.000000,606.936818,544.395126,-0.080000 
67.649834,-1.571682,542.000000,548.000000,617.000000,542.000000,67.649834,59.000000,609.434388,544.159695,-0.080000 
70.155383,-1.519543,542.000000,548.000000,617.000000,542.000000,70.155383,59.000000,611.931958,543.907113,-0.080000 
72.660932,-1.468402,542.000000,548.000000,617.000000,542.000000,72.660932,59.000000,614.429528,543.655527,-0.080000 
75.166482,-1.409602,542.000000,548.000000,617.000000,542.000000,75.166482,59.000000,616.927098,543.396283,-0.080000 
