CurveX,CurveY,Midline1X,Midline1Y,Midline2X,Midline2Y,DistanceAlongMidline,Frame,AbsX,AbsY,MidlineSlope 
198.282327,-15.807991,270.000000,521.000000,563.000000,499.000000,198.282327,153.000000,467.725741,521.919898,-0.075085 
205.626117,-18.286569,270.000000,521.000000,563.000000,499.000000,205.626117,153.000000,475.048916,523.847065,-0.075085 
212.969907,-20.410425,270.000000,521.000000,563.000000,499.000000,212.969907,153.000000,482.372092,525.419511,-0.075085 
220.313697,-22.101937,270.000000,521.000000,563.000000,499.000000,220.313697,153.000000,489.695268,526.559612,-0.075085 
227.657487,-23.378616,270.000000,521.000000,563.000000,499.000000,227.657487,153.000000,497.018443,527.284880,-0.075085 
235.001277,-24.116302,270.000000,521.000000,563.000000,499.000000,235.001277,153.000000,504.341619,527.471155,-0.075085 
242.345066,-24.459578,270.000000,521.000000,563.000000,499.000000,242.345066,153.000000,511.664794,527.263021,-0.075085 
249.688856,-24.449134,270.000000,521.000000,563.000000,499.000000,249.688856,153.000000,518.987970,526.701165,-0.075085 
257.032646,-24.013804,270.000000,521.000000,563.000000,499.000000,257.032646,153.000000,526.311146,525.714425,-0.075085 
264.376436,-22.623433,270.000000,521.000000,563.000000,499.000000,264.376436,153.000000,533.634321,523.772642,-0.075085 
271.720226,-19.683993,270.000000,521.000000,563.000000,499.000000,271.720226,153.000000,540.957497,520.281792,-0.075085 
279.064016,-15.100069,270.000000,521.000000,563.000000,499.000000,279.064016,153.000000,548.280672,515.146457,-0.075085 
286.407806,-8.921764,270.000000,521.000000,563.000000,499.000000,286.407806,153.000000,555.603848,508.416741,-0.075085 
293.751596,-1.150421,270.000000,521.000000,563.000000,499.000000,293.751596,153.000000,562.927023,500.093987,-0.075085 
0.000000,2.178111,264.000000,521.000000,558.000000,514.000000,0.000000,156.000000,264.000000,518.821889,-0.023810 
7.350383,2.281952,264.000000,521.000000,558.000000,514.000000,7.350383,156.000000,271.348300,518.543039,-0.023810 
14.700765,2.419557,264.000000,521.000000,558.000000,514.000000,14.700765,156.000000,278.696600,518.230425,-0.023810 
22.051148,2.642875,264.000000,521.000000,558.000000,514.000000,22.051148,156.000000,286.044900,517.832098,-0.023810 
